match_id,home_team,away_team,home_xg_for_last_10,home_xg_against_last_10,away_xg_for_last_10,away_xg_against_last_10,home_shot_npxg_for_last_10,away_shot_npxg_for_last_10,home_shot_big_chances_for_last_10,away_shot_big_chances_for_last_10,home_ppda_for_last_10,away_ppda_for_last_10,home_finishing_over_xg_last_10,away_finishing_over_xg_last_10,home_attack_vs_away_defense_xg_last_10,away_attack_vs_home_defense_xg_last_10,xg_net_diff_last_10,shot_npxg_diff_last_10,big_chances_diff_last_10,pressing_diff_last_10,finishing_diff_last_10,h_goals,a_goals
28944,Manchester City,West Ham,2.287545,1.051158125,1.04961725,1.936311125,2.2676355984294783,0.9663524056086312,3.125,0.875,14.4333,16.30115,0.46245499999999995,0.07538275,0.35123387500000014,-0.001540874999999886,2.1230807499999997,1.301283192820847,2.25,1.8678500000000007,0.38707224999999995,3,0
28945,Newcastle United,Chelsea,2.072252625,1.25537,1.8042715,1.248236125,1.8698920150054614,1.8080323191825296,2.875,2.375,10.3398625,9.100275,-0.32225262499999996,0.07072849999999999,0.8240164999999999,0.5489014999999999,0.26084725,0.061859695822931826,0.5,-1.2395875000000007,-0.39298112499999993,2,2
28946,Tottenham,Liverpool,1.181585625,1.1867554999999999,1.920688625,1.740757875,1.197036797064356,1.8335065892897542,1.375,2.625,8.438275,9.153175,0.06841437499999999,-0.29568862500000004,-0.5591722499999998,0.7339331250000001,-0.18510062500000002,-0.6364697922253981,-1.25,0.7148999999999983,0.364103,1,2
28947,Wolverhampton Wanderers,Brentford,1.1162955,1.793906,1.392959125,1.484814625,1.026707979093771,1.0175577023765068,1.125,1.625,9.910675000000001,13.4134875,-0.2412955,-0.642959125,-0.36851912499999995,-0.40094687500000004,-0.5857549999999999,0.009150276717264205,-0.5,3.502812499999999,0.40166362499999997,0,2
28948,Arsenal,Brighton,2.09750625,0.503372275,1.488488,1.47673075,1.9290423572529103,1.3957017924403765,2.25,1.875,8.1229125,9.0563125,0.40249375,-0.363488,0.6207754999999999,0.985115725,1.5823767250000003,0.5333405648125338,0.375,0.9334000000000007,0.7659817499999999,2,1
28949,Brentford,Bournemouth,2.0265755,1.265522875,1.73187825,2.2331575,1.7750924022402612,1.6940633441554378,3.25,2.25,13.1607625,9.3167,-0.026575499999999933,0.14312175000000002,-0.20658200000000004,0.466355375,1.2623318749999999,0.08102905808482341,1.0,-3.8440624999999997,-0.16969724999999997,4,1
28950,Burnley,Everton,0.9233235,1.7442795,0.9908055,1.70004775,0.9245895046042275,0.9926745896227653,0.875,1.25,14.2760625,18.2733625,-0.04832350000000002,-0.1158055,-0.77672425,-0.753474,-0.11171374999999995,-0.06808508501853783,-0.375,3.997300000000001,0.06748199999999999,0,0
28951,Chelsea,Aston Villa,1.96216175,1.3169525,1.021263375,1.50401775,1.877687848056666,1.021695677307434,2.375,0.875,9.561775,10.869275,-0.46216175000000004,0.478736625,0.4581439999999999,-0.295689125,1.127963625,0.8559921707492322,1.5,1.3074999999999992,-0.9408983750000001,1,2
28952,Crystal Palace,Tottenham,1.995829375,1.3901555,1.0287264,1.6024435000000001,1.8178351309616114,1.0369381398195396,2.625,1.25,14.469,11.906575,-0.8708293749999999,0.8462736000000001,0.3933858749999999,-0.36142910000000006,1.179390975,0.7808969911420718,1.375,-2.5624249999999993,-1.717102975,0,1
28953,Liverpool,Wolverhampton Wanderers,1.691853,1.16794525,0.527387,1.686038875,1.699687166255898,0.5298555991612371,1.375,0.375,10.0944875,12.669274999999999,-0.066853,-0.277387,0.005814125000000114,-0.64055825,1.682559625,1.1698315670946609,1.0,2.5747874999999993,0.210534,2,1
28954,Manchester United,Newcastle United,2.29975875,1.094194875,0.840676875,1.02451,2.2256347900256506,0.8421211063978258,2.25,0.75,9.551825000000001,11.9331375,-0.29975874999999996,0.03432312500000002,1.27524875,-0.2535179999999999,1.389397,1.3835136836278248,1.5,2.3813125,-0.334081875,1,0
28955,Nottingham Forest,Manchester City,1.659481625,1.479265875,1.7241775000000001,1.2079274999999998,1.5816368958912783,1.6345294313505287,2.125,1.875,11.9409375,12.8552375,-0.2844816249999999,0.2758224999999999,0.45155412500000014,0.24491162500000008,-0.3360342500000002,-0.052892535459250434,0.25,0.914299999999999,-0.5603041249999998,1,2
28956,Sunderland,Leeds,1.055498125,1.1149467499999999,0.9924785,1.829414125,0.8660113365622233,0.9585188289638604,1.125,1.125,14.440637500000001,15.117537500000001,0.819501875,-0.11747849999999999,-0.773916,-0.12246824999999983,0.777487,-0.09250749240163714,0.0,0.6768999999999998,0.9369803750000001,1,1
28957,West Ham,Fulham,1.0650884999999999,1.978426,0.940603375,1.84322,1.1030514619778837,0.99155227583833,1.125,0.875,16.5617875,14.4875625,0.1849115,0.18439662499999995,-0.7781315000000002,-1.037822625,-0.010720874999999963,0.11149918613955367,0.25,-2.074225000000002,0.0005148750000000535,0,1
28958,Arsenal,Aston Villa,2.1470255555555555,0.5263380222222223,1.1365874444444444,1.5559657777777778,2.0315609801974555,1.166340092817942,2.2222222222222223,1.1111111111111112,8.762855555555555,14.169511111111111,0.2974188888888889,0.41896811111111115,0.5910597777777777,0.6102494222222221,2.0400658666666667,0.8652208873795135,1.1111111111111112,5.406655555555556,-0.12154922222222225,4,1
28959,Brentford,Tottenham,2.118211555555556,1.4095570000000002,1.0111754666666668,1.527692111111111,1.8946711284418898,1.0251929004573155,3.2222222222222223,1.2222222222222223,12.620677777777779,14.262633333333333,0.10401066666666671,0.7666023111111112,0.5905194444444448,-0.39838153333333337,1.2251712,0.8694782279845743,2.0,1.6419555555555547,-0.6625916444444445,0,0
28960,Burnley,Newcastle United,0.9595631111111111,1.6895862222222222,0.8728216666666666,1.0152101111111111,0.9624017854738562,0.8741050383800429,0.8888888888888888,0.6666666666666666,13.626344444444445,11.463711111111111,-0.18178533333333335,-0.09504388888888887,-0.055647,-0.8167645555555556,-0.5876346666666666,0.0882967470938133,0.2222222222222222,-2.162633333333334,-0.08674144444444448,1,3
28961,Chelsea,Bournemouth,1.9632048888888889,1.3994222222222221,1.824095111111111,2.3018400000000003,1.8881167447608374,1.8233599974256418,2.3333333333333335,2.2222222222222223,9.032122222222222,9.044477777777779,-0.5187604444444445,-0.04631733333333332,-0.33863511111111144,0.4246728888888889,1.0415275555555557,0.06475674733519554,0.11111111111111116,0.012355555555556563,-0.47244311111111115,2,2
28962,Crystal Palace,Fulham,1.8773684444444443,1.3324457777777776,0.9599096666666667,1.7647722222222224,1.7191513576027413,1.0054046491988826,2.3333333333333335,0.8888888888888888,13.6681,13.988944444444444,-0.8773684444444444,0.1512014444444444,0.11259622222222188,-0.37253611111111096,1.3497852222222222,0.7137467084038587,1.4444444444444446,0.32084444444444316,-1.0285698888888888,1,1
28963,Liverpool,Leeds,1.6777604444444443,1.124914,1.1718175555555554,1.7156966666666666,1.6847244851912055,1.1416310950492816,1.3333333333333333,1.4444444444444444,9.798966666666667,14.533766666666667,-0.011093777777777782,-0.2829286666666666,-0.03793622222222237,0.046903555555555476,1.0967255555555555,0.5430933901419239,-0.11111111111111116,4.7348,0.27183488888888885,0,0
28964,Manchester United,Wolverhampton Wanderers,2.1487645555555557,1.098171,0.555528888888889,1.6725923333333332,2.0828765469292794,0.5648339163098066,2.111111111111111,0.4444444444444444,10.323844444444445,12.751477777777778,-0.2598756666666666,-0.2221955555555556,0.47617222222222244,-0.542642111111111,2.167657,1.5180426306194728,1.6666666666666667,2.4276333333333326,-0.037680111111111025,1,1
28965,Nottingham Forest,Everton,1.5417771111111112,1.4776452222222223,1.0198315555555557,1.6499846666666667,1.472701559050215,1.0216117407091785,2.0,1.2222222222222223,12.690555555555555,17.53398888888889,-0.20844377777777773,-0.24205377777777778,-0.1082075555555555,-0.45781366666666656,0.6942849999999998,0.45108981834103656,0.7777777777777777,4.8434333333333335,0.033610000000000056,0,2
28966,Sunderland,Manchester City,1.0277713333333334,1.2806782222222222,1.6953444444444445,1.1403956666666666,0.8593386184010235,1.6157301055888331,1.0,1.7777777777777777,15.09537777777778,12.146455555555555,0.7500064444444444,0.30465555555555546,-0.11262433333333322,0.4146662222222224,-0.8078556666666667,-0.7563914871878096,-0.7777777777777777,-2.948922222222224,0.44535088888888896,0,0
28967,West Ham,Brighton,1.0730997777777778,1.8824186666666667,1.4019964444444444,1.5952251111111113,1.1072562599761615,1.3217981051032737,1.1111111111111112,1.7777777777777777,16.093811111111112,9.252955555555555,0.03801133333333335,-0.29088533333333333,-0.5221253333333336,-0.4804222222222223,-0.6160902222222221,-0.21454184512711216,-0.6666666666666665,-6.840855555555557,0.32889666666666667,2,2
28968,Newcastle United,Crystal Palace,2.1618501111111113,1.2298955555555555,1.5749045555555554,1.3935923333333333,2.036515319202509,1.4220798608019116,3.111111111111111,2.0,10.1128,17.830033333333333,-0.38407233333333335,-0.24157122222222224,0.7682577777777779,0.3450089999999999,0.7506423333333334,0.6144354584005973,1.1111111111111112,7.717233333333333,-0.1425011111111111,2,0
28969,Tottenham,Sunderland,1.2001927777777779,1.1917426666666666,0.9607793333333334,1.6526913333333333,1.2204980063769548,0.9617899701827098,1.4444444444444444,1.0,9.479855555555556,17.045244444444442,0.02202944444444442,-0.5163348888888889,-0.4524985555555554,-0.2309633333333332,0.700362111111111,0.258708036194245,0.4444444444444444,7.5653888888888865,0.5383643333333333,1,1
28970,Wolverhampton Wanderers,West Ham,1.133177111111111,1.7682597777777778,1.0464853333333335,2.119152111111111,0.9691384675291673,0.9726786126072204,1.1111111111111112,0.8888888888888888,10.289288888888889,16.61112222222222,-0.35539933333333334,-0.046485333333333344,-0.985975,-0.7217744444444443,0.43758411111111106,-0.003540145078053114,0.22222222222222232,6.321833333333332,-0.308914,3,0
28971,Bournemouth,Arsenal,1.4582795555555554,0.5600448888888889,1.749541,0.9676990000000001,1.3038474923620618,1.7044722773652103,1.4444444444444444,2.0,8.567333333333332,12.691044444444444,-0.2360573333333333,-0.5273187777777778,0.49058055555555535,1.189496111111111,0.1163926666666667,-0.4006247850031486,-0.5555555555555556,4.1237111111111115,0.29126144444444446,2,3
28972,Aston Villa,Nottingham Forest,1.455171888888889,1.4098735555555555,0.6905142222222223,1.7083212222222222,1.5348677693141828,0.6917731791941651,1.6666666666666667,0.4444444444444444,13.607377777777778,12.79931111111111,0.21149477777777778,-0.023847555555555598,-0.2531493333333332,-0.7193593333333332,1.0631053333333333,0.8430945901200176,1.2222222222222223,-0.8080666666666669,0.23534233333333338,3,1
28973,Brighton,Burnley,1.6124737777777778,1.5828081111111112,1.0478471111111112,2.6503566666666667,1.4450206641728673,0.8869930753587845,1.8888888888888888,1.2222222222222223,9.983322222222222,14.307066666666666,0.165304,0.28548622222222225,-1.037882888888889,-0.534961,1.6321752222222223,0.5580275888140829,0.6666666666666665,4.3237444444444435,-0.12018222222222225,2,0
28974,Everton,Brentford,1.4366217777777779,1.3921101111111112,1.4118625555555555,1.4607496666666668,1.3991652789215243,1.0781727403195365,1.6666666666666667,1.8888888888888888,13.655233333333333,12.61568888888889,-0.2143995555555556,-0.5229736666666667,-0.02412788888888895,0.01975244444444435,0.09339877777777786,0.32099253860198784,-0.2222222222222221,-1.0395444444444433,0.3085741111111111,2,4
28975,Fulham,Liverpool,1.446023111111111,1.0970613333333334,1.8441276666666668,1.6972347777777776,1.3781219455930915,1.766632389898101,1.4444444444444444,2.5555555555555554,14.463044444444446,9.495133333333333,0.22064355555555556,-0.177461,-0.2512116666666666,0.7470663333333334,0.20206888888888885,-0.38851044430500936,-1.111111111111111,-4.967911111111112,0.3981045555555556,2,2
28976,Leeds,Manchester United,1.9511399999999999,1.0141757777777778,1.8220251111111112,1.8022741111111111,1.9219186359809501,1.7601281248240002,2.0,2.111111111111111,13.226055555555554,10.197766666666666,-0.06225111111111116,-0.1553584444444445,0.14886588888888874,0.8078493333333334,0.9172132222222222,0.16179051115694998,-0.11111111111111116,-3.0282888888888877,0.09310733333333333,1,1
28977,Manchester City,Chelsea,2.4313599999999997,1.047855,1.717808,1.4293909999999999,2.4361924817785616,1.7211510843286906,3.4444444444444446,2.2222222222222223,13.691555555555556,9.1058,0.3464177777777777,0.17108088888888887,1.0019689999999999,0.669953,1.095088,0.715041397449871,1.2222222222222223,-4.585755555555556,0.17533688888888885,1,1
28978,Everton,Wolverhampton Wanderers,1.3935256,1.5580781,0.62176,1.6186391,1.3598146720789368,0.6303036879748103,1.5,0.5,13.38971,13.217509999999999,-0.09352560000000003,-0.22176,-0.22511349999999997,-0.9363180999999999,0.8323266,0.7295109841041265,1.0,-0.17220000000000013,0.12823439999999997,1,1
28979,Bournemouth,Tottenham,1.4072362,0.6320404,0.9708888200000001,1.4305533000000001,1.2682473120279605,0.9840456401929256,1.4,1.1,9.2731,14.73012,-0.1072362,0.62911118,-0.02331710000000009,0.33884842000000015,1.23486028,0.28420167183503486,0.2999999999999998,5.45702,-0.73634738,3,2
28980,Arsenal,Liverpool,2.373658,0.76789922,1.8315949,1.5884295,2.272626597620546,1.761849326267838,2.6,2.5,8.73173,10.57419,0.22634199999999996,-0.13159490000000001,0.7852284999999999,1.06369568,1.3625933799999999,0.5107772713527081,0.10000000000000009,1.842459999999999,0.3579369,0,0
28981,Brentford,Sunderland,1.9620208,1.3294322,0.9114495,1.6291722,1.7608344000764187,0.912359114270657,2.9,0.9,12.11932,16.16572,0.03797920000000003,-0.41144949999999997,0.33284859999999994,-0.41798270000000004,1.3503112999999998,0.8484752858057617,2.0,4.0464,0.4494287,3,0
28982,Burnley,Manchester United,0.9961578,1.7698756,1.8346036000000001,1.7190604999999999,0.998712347541004,1.7809250320307903,0.9,2.2,13.489799999999999,10.22799,-0.1961578,-0.23460360000000008,-0.7229026999999999,0.06472800000000012,-0.8892609000000001,-0.7822126844897863,-1.3000000000000003,-3.2618099999999988,0.038445800000000085,2,2
28983,Crystal Palace,Aston Villa,1.9249776,1.3746352,1.3171237,1.8417042000000001,1.7825827185064547,1.4097587423399085,2.4,1.5,14.878210000000001,14.89006,-0.9249775999999998,0.18287630000000005,0.08327339999999994,-0.05751149999999994,1.0749229000000002,0.37282397616654617,0.8999999999999999,0.011849999999999028,-1.1078538999999998,0,0
28984,Fulham,Chelsea,1.362339,1.1592352,1.7497532,1.3895009,1.301227979920804,1.8173059867694967,1.3,2.3,14.883410000000001,9.51122,0.337661,0.050246799999999994,-0.027161900000000072,0.5905180000000001,-0.1571485,-0.5160780068486928,-0.9999999999999998,-5.372190000000002,0.2874142,2,1
28985,Manchester City,Brighton,2.291273,1.1467955,1.5707108,1.6633466,2.295621934812515,1.3462989338673645,3.1,1.9,13.14361,9.01228,0.308727,-0.3707108,0.6279264,0.4239153,1.2371133,0.9493230009451505,1.2000000000000002,-4.13133,0.6794378,1,1
28986,Newcastle United,Leeds,2.2184291,1.234731,1.0705718,1.71196,2.1221085396595294,1.0437766849063332,3.2,1.3,10.02027,14.83039,-0.4184291,-0.2705718,0.5064690999999999,-0.16415920000000006,1.6250863,1.0783318547531962,1.9000000000000001,4.8101199999999995,-0.14785730000000002,4,3
28987,West Ham,Nottingham Forest,1.1934338,2.0030908,0.7112828,1.6804770999999998,1.150049386080354,0.712415819894522,1.3,0.5,15.93681,12.980250000000002,0.006566200000000011,-0.011282800000000037,-0.48704329999999985,-1.2918079999999998,0.1595373000000001,0.43763356618583205,0.8,-2.956559999999998,0.01784900000000005,1,2
28988,Aston Villa,Everton,1.4526427,1.3587061999999999,1.0873734000000002,1.6604312,1.524368859827518,1.088975772913545,1.6,1.4,12.64967,17.12407,0.3473573,-0.1873734,-0.20778850000000015,-0.2713327999999997,0.6669942999999999,0.43539308691397305,0.20000000000000018,4.474399999999999,0.5347307,0,1
28989,Brighton,Bournemouth,1.5983964,1.4499824000000001,1.9908276,2.3049500000000003,1.4476882367394857,2.0333243066444986,1.8,2.6,10.211310000000001,9.72128,0.20160360000000002,-0.19082760000000001,-0.7065536000000003,0.5408451999999999,0.46253639999999996,-0.5856360699050129,-0.8,-0.49003000000000085,0.39243120000000004,1,1
28990,Chelsea,Brentford,2.0001784000000002,1.608622,1.5758553,1.4152407,1.8564823987893753,1.2755349095910784,2.3,2.3,8.62474,12.27412,-0.5001784,-0.3758553,0.5849377000000002,-0.03276670000000004,0.23094179999999997,0.5809474891982969,0.0,3.6493800000000007,-0.12432310000000002,2,0
28991,Leeds,Fulham,1.8530398,1.1075392000000002,1.0393527,1.8236409999999998,1.8267405855469403,1.0857313607819374,1.9,1.0,12.78631,13.40205,-0.05303980000000004,0.06064729999999996,0.029398800000000058,-0.06818650000000015,1.5297888999999998,0.7410092247650029,0.8999999999999999,0.6157399999999988,-0.1136871,1,0
28992,Liverpool,Burnley,1.6778174,1.0283586,0.9685174999999999,2.532491,1.685974476207047,0.8238925903569904,1.3,1.1,9.47124,14.297050000000002,-0.17781740000000001,0.23148249999999998,-0.8546735999999999,-0.05984110000000009,2.2134323,0.8620818858500566,0.19999999999999996,4.825810000000002,-0.4092999,1,1
28993,Manchester United,Manchester City,2.0471941,1.1101379,1.770057,1.1225702,1.9878950534388415,1.7048781964927908,1.9,1.9,10.05813,11.50104,-0.24719409999999997,0.02994299999999992,0.9246239,0.6599191,0.2895694,0.2830168569460507,0.0,1.4429099999999995,-0.2771370999999999,2,0
28994,Nottingham Forest,Arsenal,1.5630444000000001,1.4994057,1.7025869,0.9657137,1.5012953339144581,1.6661074556875968,1.9,2.0,11.97706,12.21739,-0.36304439999999993,-0.3025869,0.5973307000000001,0.20318119999999995,-0.6732345000000001,-0.16481212177313864,-0.10000000000000009,0.24033000000000015,-0.06045749999999994,0,0
28995,Sunderland,Crystal Palace,1.0212083,1.3968574,1.5452391,1.5269971,0.8696188211441035,1.408242121757939,0.9,1.9,14.43989,16.9737,0.5787917,-0.3452391,-0.5057887999999999,0.14838170000000006,-0.3938911,-0.5386233006138356,-0.9999999999999999,2.533810000000001,0.9240308,2,1
28996,Tottenham,West Ham,1.2219235000000002,1.1193165,0.9654046,2.1311619,1.2494714152067894,0.8989785288460549,1.4,0.8,9.27261,15.471889999999998,-0.02192350000000002,-0.06540460000000001,-0.9092383999999998,-0.1539119000000001,1.2683643,0.3504928863607345,0.5999999999999999,6.199279999999998,0.04348109999999999,1,2
28997,Wolverhampton Wanderers,Newcastle United,1.2437844,1.6150016,1.0347875,1.0462401,1.0200327055994418,1.1321328770834946,1.4,1.0,12.06036,11.46734,-0.2437844,-0.03478749999999999,0.19754430000000012,-0.5802141000000001,-0.3597646000000001,-0.11210017148405282,0.3999999999999999,-0.5930199999999992,-0.2089969,0,0
28998,Bournemouth,Liverpool,1.3477881999999999,0.7573137,1.7988032,1.4622707,1.2092259430326515,1.7291567251086228,1.3,2.4,9.59224,11.73523,0.1522118,-0.3988032,-0.11448250000000004,1.0414895,0.2539419999999999,-0.5199307820759713,-1.0999999999999999,2.1429899999999993,0.551015,3,2
28999,Arsenal,Manchester United,2.1700802,0.7840873199999999,1.9324886000000003,1.5856985,2.1422215765342107,1.9554044000804418,2.4,2.4,9.27438,9.97243,-0.07008020000000004,-0.23248860000000002,0.5843817000000002,1.1484012800000003,1.03920278,0.18681717645376894,0.0,0.6980499999999985,0.16240839999999998,2,3
29000,Brentford,Nottingham Forest,2.2351528000000003,1.382391,0.7049788,1.7439861,2.009658194798976,0.6299950310029084,3.2,0.4,12.4595,13.14341,-0.03515279999999996,0.09502119999999999,0.4911667000000002,-0.6774121999999999,1.8917690999999999,1.3796631637960677,2.8000000000000003,0.6839099999999991,-0.13017399999999996,0,2
29001,Burnley,Tottenham,0.9277478,1.9102366,1.00548382,1.4248173,0.9303019608370956,1.0190684123896059,0.8,1.1,13.127709999999999,14.325070000000002,-0.12774779999999997,0.5945161800000001,-0.49706949999999994,-0.9047527799999999,-0.5631553199999999,-0.08876645155251028,-0.30000000000000004,1.1973600000000033,-0.72226398,2,2
29002,Crystal Palace,Chelsea,1.9472946,1.4486632,1.5998632000000002,1.3976567,1.8078802764415733,1.6648307772353284,2.5,1.9,15.53328,9.57735,-1.0472946,-0.19986320000000002,0.5496379,0.15120000000000022,0.2964249,0.143049499206245,0.6000000000000001,-5.95593,-0.8474314000000001,1,3
29003,Everton,Leeds,1.3767306000000001,1.4209201,1.2902137,1.6816939999999998,1.3436995786614712,1.1873014993034299,1.5,1.6,12.63995,13.137049999999999,-0.17673060000000002,-0.19021369999999999,-0.30496339999999966,-0.1307064,0.3472908000000002,0.1563980793580413,-0.10000000000000009,0.4970999999999979,0.01348309999999997,1,1
29004,Fulham,Brighton,1.303019,1.2497392,1.4953858,1.7791346000000001,1.2421163651160891,1.3470912100747223,1.1,1.7,14.951760000000002,9.38386,0.496981,-0.1953858,-0.4761156000000002,0.24564659999999994,0.3370286,-0.10497484495863318,-0.5999999999999999,-5.567900000000002,0.6923668000000001,2,1
29005,Manchester City,Wolverhampton Wanderers,2.4624270000000004,1.1519425,0.6557523,1.6034981,2.390950821433216,0.6642960061319167,3.3,0.5,13.058429999999998,13.227279999999999,0.23757299999999998,-0.1557523,0.8589289000000004,-0.49619020000000014,2.2582303,1.726654815301299,2.8,0.16885000000000083,0.3933253,2,0
29006,Newcastle United,Aston Villa,2.2655821,1.4053931,1.4264535,1.8612452000000002,2.0971882189624003,1.519685729593038,3.0,1.8,9.63072,15.69555,-0.26558209999999993,0.07354650000000004,0.4043368999999999,0.02106040000000009,1.2949807000000002,0.5775024893693623,1.2,6.064830000000001,-0.3391286,0,2
29007,West Ham,Sunderland,1.2692736,1.7347768,0.9499665,1.9148872000000001,1.2287659686058754,0.8747593448497352,1.4,0.8,14.300779999999998,15.17055,-0.06927359999999998,-0.44996650000000005,-0.6456136000000001,-0.7848102999999998,0.4994175000000001,0.3540066237561402,0.5999999999999999,0.8697700000000026,0.38069290000000006,3,1
29008,Aston Villa,Brentford,1.5113219,1.2931940999999998,1.5908603,1.4019537000000002,1.583048061607405,1.365731513034552,1.6,2.4,11.54747,12.34562,0.2886781,-0.4908603,0.1093681999999998,0.2976662000000001,0.02922120000000003,0.21731654857285299,-0.7999999999999998,0.7981499999999997,0.7795384000000001,0,1
29009,Chelsea,West Ham,2.0256484,1.6527290000000001,1.1862708000000002,2.2240171,1.804970416147261,1.1254298551008102,2.4,1.1,9.8319,15.57689,-0.32564839999999995,-0.08627080000000001,-0.19836870000000006,-0.46645819999999993,1.4106657,0.6795405610464509,1.2999999999999998,5.744990000000001,-0.23937759999999994,3,2
29010,Brighton,Everton,1.5539661,1.5294311,1.0945255,1.5128505,1.4793749867938453,1.09622598523274,1.6,1.4,9.98345,15.49907,0.24603390000000003,-0.09452550000000001,0.04111559999999992,-0.4349056,0.4428599999999999,0.3831490015611052,0.20000000000000018,5.51562,0.34055940000000007,1,1
29011,Sunderland,Burnley,1.1333725,1.4561316,0.9498008,2.6836779999999996,0.9971031691879031,0.8037069540005174,1.1,1.1,13.177110000000003,14.220580000000002,0.3666275,0.3501992,-1.5503054999999997,-0.5063308,1.4111180999999997,0.1933962151873857,0.0,1.0434699999999992,0.016428300000000007,3,0
29012,Manchester United,Fulham,2.2168191,1.0157994000000001,0.9749440000000001,1.896531,2.1587645992636673,1.0199422333389516,2.5,0.9,10.85265,12.95983,-0.21681909999999993,0.025055999999999957,0.32028809999999996,-0.040855399999999986,2.1226067,1.1388223659247156,1.6,2.1071799999999996,-0.2418750999999999,3,2
29013,Nottingham Forest,Crystal Palace,1.4193425,1.6532126999999999,1.5569941,1.5748051,1.3574386380612844,1.4196547399275001,1.5,2.0,14.01833,16.42554,-0.5193424999999999,-0.2569941,-0.15546260000000012,-0.09621859999999982,-0.21605920000000012,-0.062216101866215734,-0.5,2.407210000000001,-0.2623483999999999,1,1
29014,Liverpool,Newcastle United,1.7938554,0.9257527000000001,0.9760207999999999,1.0534016000000002,1.7274946406483642,1.0736524423584337,1.4,0.8,9.288889999999999,11.61901,-0.5938554,0.0239792,0.7404537999999998,0.050268099999999816,0.9454834999999999,0.6538421982899305,0.5999999999999999,2.330120000000001,-0.6178346,4,1
29015,Leeds,Arsenal,1.8318178,1.065985,1.8558699,0.8599088,1.8811929059214882,1.821255313465371,1.8,2.3,12.93335,11.721300000000001,-0.03181780000000001,-0.5558699,0.971909,0.7898849000000001,-0.23012829999999995,0.059937592456117184,-0.4999999999999998,-1.2120499999999996,0.5240521,0,4
29016,Tottenham,Manchester City,1.1893574999999998,1.3226637,1.5788555,1.3779046,1.2266453803516921,1.512987707369029,1.5,1.7,9.216629999999999,10.97818,-0.1893575,-0.17885550000000006,-0.18854710000000008,0.25619179999999986,-0.33425710000000003,-0.28634232701733686,-0.19999999999999996,1.7615500000000015,-0.010501999999999956,2,2
29017,Wolverhampton Wanderers,Bournemouth,1.2308624,1.4664299,2.0032616,2.1715207,1.0071106455754486,1.9696842576377087,1.4,2.5,13.35002,10.80141,-0.2308624,-0.3032616,-0.9406583,0.5368317,-0.06730840000000013,-0.9625736120622601,-1.1,-2.54861,0.07239920000000002,0,2
29018,Bournemouth,Aston Villa,1.5350752,0.7885549000000001,1.5231637999999998,1.8674592,1.5064296183176336,1.6163962850347158,1.8,2.0,11.90891,15.987879999999999,0.0649248,0.17683620000000005,-0.332384,0.7346088999999998,1.0908157,-0.10996666671708222,-0.19999999999999996,4.078969999999998,-0.11191140000000005,1,1
29019,Arsenal,Sunderland,2.0243212,0.81880942,0.9859373999999999,1.9577572,1.9964627240784458,0.9107302413322028,2.1,0.9,9.04025,14.251859999999999,-0.024321200000000043,-0.3859374,0.06656400000000007,0.16712797999999984,2.17733158,1.0857324827462431,1.2000000000000002,5.2116099999999985,0.36161619999999994,3,0
29020,Brighton,Crystal Palace,1.4759270999999998,1.4441391000000001,1.4620811,1.5529445,1.4785705349408083,1.3255039257928725,1.5,1.7,9.535300000000001,14.970059999999998,0.2240729,-0.3620811,-0.07701740000000012,0.017941999999999902,0.12265139999999992,0.1530666091479358,-0.19999999999999996,5.434759999999997,0.586154,0,1
29021,Burnley,West Ham,1.0658277,1.8898376,1.1352558,2.4185483000000003,1.0844539896585044,1.1505325468257066,1.1,1.0,13.191030000000001,16.664070000000002,-0.06582769999999998,-0.13525579999999998,-1.3527206000000003,-0.7545818,0.4592826000000001,-0.06607855716720223,0.10000000000000009,3.473040000000001,0.0694281,0,2
29022,Fulham,Everton,1.302283,1.3613513999999998,1.0188605,1.5613498,1.2413797133602196,1.0244047435000536,1.0,1.3,15.756869999999997,15.95848,0.597717,-0.21886049999999999,-0.2590667999999998,-0.3424908999999998,0.48342089999999993,0.21697496986016596,-0.30000000000000004,0.2016100000000023,0.8165775000000001,1,2
29023,Leeds,Nottingham Forest,1.7819588,1.3900485,0.8145687,1.6562291000000002,1.8313339931890362,0.7395846203900869,1.8,0.5,12.40608,13.388409999999999,0.018041199999999993,0.1854313,0.12572969999999972,-0.5754798,1.2335707,1.0917493727989493,1.3,0.9823299999999993,-0.1673901,3,1
29024,Liverpool,Manchester City,2.055688,0.9056167,1.5690515,1.3067786,1.9893277205526823,1.505126902181655,1.8,1.7,8.787479999999999,10.74485,-0.5556880000000001,-0.06905150000000006,0.7489094000000001,0.6634348,0.8877984,0.48420081837102735,0.10000000000000009,1.957370000000001,-0.4866365,1,2
29025,Manchester United,Tottenham,1.9989441,1.0551794,1.11317482,1.5003765,2.020183536130934,1.1279994666576383,2.4,1.3,11.26976,13.99121,0.0010558999999999985,0.38682517999999994,0.4985675999999999,0.05799541999999991,1.33096638,0.8921840694732959,1.0999999999999999,2.721450000000001,-0.38576927999999994,2,0
29026,Newcastle United,Brentford,2.3418801,1.4999419,1.4777479,1.4601427,2.173678944166749,1.328735664580017,3.2,2.2,9.22902,12.014149999999999,-0.4418801,-0.3777479,0.8817374,-0.022194000000000047,0.8243330000000002,0.844943279586732,1.0,2.7851299999999988,-0.06413219999999997,2,3
